SeqNr,Long,Lat,East,North,RealT,LiveT,Dist(m),ROI_A,ROI_A(sd),ROI_B,ROI_B(sd),ROI_C,ROI_C(sd),ROI_PL,ROI_PL(sd),ROI_PR,ROI_PR(sd),ROI_P,ROI_P(sd),ROI_BR,ROI_BR(sd),ROI_K,ROI_K(sd),ROI_U,ROI_U(sd),ROI_T,ROI_T(sd)
11385,14.0121938,55.8105453,1387585.1,6188293.4,1,1,56920,983.63,31.36,511.3,22.61,231.04,15.2,74.04,8.6,51.04,7.14,131.05,11.45,106,10.3,131,11.45,19.96,4.47,19.06,4.37
11386,14.0122514,55.8105142,1387588.6,6188289.8,1,1,56925,1003.65,31.64,518.76,22.75,230.33,15.16,77.01,8.76,51.05,7.14,133.51,11.54,102.8,10.13,131.38,11.45,17.13,4.13,20.12,4.48
11387,14.0123097,55.8104836,1387592.2,6188286.3,1,1.01,56930,1015.54,31.71,520.64,22.71,225.18,14.93,80.73,8.94,48.92,6.96,135.14,11.57,96.61,9.78,132.14,11.44,13.17,3.61,19.67,4.41
11388,14.0123686,55.8104532,1387595.8,6188282.9,1,1.02,56935,1010.71,31.51,516.66,22.53,215.11,14.53,81.87,8.97,45.22,6.66,132.89,11.42,91.7,9.49,133.09,11.43,10.16,3.16,18.15,4.22
11389,14.0124278,55.8104231,1387599.4,6188279.4,1,1.02,56940,982.4,30.98,506.67,22.25,199.99,13.98,77.66,8.71,40.6,6.3,124.36,11.02,91.79,9.47,133.95,11.44,9.93,3.11,16,3.95
11390,14.0124868,55.8103929,1387603,6188276,1,1.03,56945,939.86,30.27,492.04,21.9,183.02,13.36,69.9,8.26,36.36,5.95,112.76,10.49,95.61,9.66,133.88,11.43,11.98,3.42,13.8,3.67
11391,14.012545,55.8103623,1387606.6,6188272.4,1,1.02,56950,900.56,29.67,474.87,21.55,169.1,12.86,62.8,7.84,34.13,5.78,104.17,10.09,99.36,9.86,131.73,11.35,14.64,3.78,12.17,3.45
11392,14.0126018,55.8103308,1387610.1,6188268.9,1,1.02,56955,881.4,29.45,457.33,21.21,163,12.66,60.44,7.71,35.48,5.91,104.5,10.14,99.31,9.89,126.41,11.15,16.25,4,11.72,3.4
11393,14.0126571,55.8102985,1387613.4,6188265.2,1,1.01,56960,884.11,29.62,442.26,20.95,165.96,12.83,63.05,7.91,40.07,6.31,113.39,10.61,94.69,9.7,118.84,10.86,16.42,4.04,12.39,3.51
11394,14.0127116,55.8102657,1387616.8,6188261.4,1,1,56965,894.45,29.9,433.21,20.81,175.51,13.24,66.83,8.17,45.51,6.74,123.98,11.13,87.83,9.37,111.98,10.58,16.03,4,13.43,3.66
11395,14.0127659,55.8102328,1387620.1,6188257.7,1,1,56970,897.42,29.95,433.79,20.82,189.03,13.75,67.83,8.23,49.35,7.02,129.13,11.36,81.17,9.01,108.91,10.43,16.06,4.01,14.03,3.74
11396,14.0128204,55.8102,1387623.4,6188253.9,1,1.01,56975,884.3,29.61,444.64,21,203.21,14.2,63.83,7.96,50,7.04,124.76,11.12,76.69,8.72,110.96,10.49,17.01,4.11,13.77,3.7
11397,14.0128754,55.8101675,1387626.7,6188250.2,1,1.02,56980,862.89,29.12,458.62,21.23,213.05,14.47,57.36,7.51,48.13,6.88,114.99,10.63,75.06,8.59,114.93,10.63,18.18,4.23,13.12,3.59
11398,14.0129313,55.8101355,1387630.2,6188246.6,1,1.02,56985,843.69,28.75,467.3,21.4,213.24,14.45,51.69,7.12,44.82,6.63,105.29,10.16,76.73,8.67,116.86,10.7,18.68,4.28,12.74,3.53
11399,14.0129881,55.810104,1387633.6,6188243,1,1.01,56990,835.77,28.74,463.76,21.41,199.8,14.05,49.72,7.01,41.08,6.37,100.48,9.97,81.86,9,113.49,10.59,17.77,4.19,13.13,3.6
11400,14.0130454,55.8100728,1387637.1,6188239.4,1,1,56995,837.9,29.01,451.76,21.3,178.13,13.38,51.51,7.19,37.67,6.15,100.73,10.06,88.51,9.43,106.67,10.35,15.7,3.97,13.93,3.74
11401,14.0131026,55.8100415,1387640.6,6188235.8,1,0.98,57000,844.41,29.32,439.68,21.16,157.71,12.67,55.93,7.55,35.24,5.99,104.23,10.3,93.81,9.77,100.41,10.11,13.2,3.67,14.38,3.83
11402,14.013159,55.8100097,1387644.1,6188232.2,1,0.98,57005,849.74,29.43,435.38,21.06,147.47,12.26,61.8,7.94,34.38,5.92,109.17,10.55,95.07,9.84,98.52,10.02,10.95,3.34,13.78,3.75
11403,14.0132144,55.8099774,1387647.4,6188228.5,1,0.99,57010,850.83,29.28,438.33,21.01,148.27,12.22,67.74,8.26,34.86,5.93,114.05,10.72,92.42,9.65,101.18,10.1,9.37,3.07,12.37,3.53
11404,14.0132693,55.8099448,1387650.8,6188224.8,1,1.01,57015,846.45,28.96,441.61,20.92,154.72,12.38,72.16,8.46,35.8,5.96,117.6,10.8,88.12,9.34,105.78,10.24,8.67,2.93,11.08,3.31
11405,14.0133238,55.8099121,1387654.1,6188221.1,1,1.02,57020,835.5,28.57,438.23,20.69,161.34,12.56,73.52,8.48,36.33,5.96,118.58,10.76,84.48,9.09,109.68,10.35,9.04,2.97,10.88,3.26
11406,14.0133784,55.8098794,1387657.4,6188217.3,1,1.03,57025,820.55,28.22,426.74,20.35,165.11,12.66,71.57,8.34,36,5.91,116.77,10.65,82.96,8.97,111.21,10.39,10.39,3.18,12.05,3.42
11407,14.0134333,55.8098468,1387660.8,6188213.6,1,1.03,57030,810.88,28.07,415.8,20.1,167.46,12.76,68.49,8.16,35.19,5.85,113.88,10.52,83.54,9.01,110.55,10.36,12.14,3.43,13.67,3.64
11408,14.0134887,55.8098146,1387664.2,6188209.9,1,1.02,57035,816.47,28.28,415.12,20.17,170.33,12.92,66.69,8.08,34.36,5.8,111.82,10.47,86.04,9.18,108.07,10.29,13.65,3.66,14.69,3.79
11409,14.0135446,55.8097826,1387667.6,6188206.3,1,1.01,57040,843.26,28.95,431.31,20.71,175.2,13.2,67.88,8.22,33.92,5.81,111.99,10.55,90.16,9.47,104.5,10.19,14.41,3.79,14.28,3.77
11410,14.0136007,55.8097506,1387671,6188202.6,1,0.99,57045,877.4,29.77,455.64,21.45,181.43,13.54,70.42,8.43,34.17,5.88,113.4,10.7,95.17,9.8,102.41,10.17,14.54,3.83,12.72,3.58
11411,14.0136563,55.8097184,1387674.4,6188199,1,0.98,57050,898.99,30.28,474.7,22,187.74,13.84,71.58,8.54,35.37,6.01,114.31,10.8,100.19,10.11,104.94,10.35,14.34,3.82,10.6,3.29
11412,14.0137108,55.8096856,1387677.7,6188195.2,1,0.98,57055,892.07,30.13,477.34,22.04,193.1,14.02,69.22,8.39,37.78,6.2,113.49,10.75,104.29,10.3,114.27,10.78,14.12,3.79,8.51,2.94
11413,14.013765,55.8096526,1387681,6188191.5,1,0.99,57060,868.23,29.58,468.11,21.72,198.34,14.14,65.17,8.1,41.67,6.48,113.17,10.68,106.3,10.35,126.17,11.28,14.16,3.78,7.05,2.66
11414,14.01382,55.8096202,1387684.4,6188187.8,1,1,57065,850.69,29.17,458.22,21.41,205.01,14.32,62.89,7.93,47.34,6.88,117.04,10.82,104.96,10.25,133.64,11.56,14.75,3.84,6.81,2.61
11415,14.0138769,55.8095888,1387687.9,6188184.2,1,1,57070,859.6,29.36,457.7,21.43,214.1,14.65,65.33,8.09,54.8,7.41,127.91,11.33,99.33,9.98,130.74,11.45,16.07,4.01,8.25,2.88
11416,14.0139354,55.8095582,1387691.4,6188180.7,1,0.99,57075,888.86,30,466.48,21.73,221.5,14.98,70.74,8.46,61.54,7.89,141.08,11.95,91.23,9.61,120.19,11.03,17.58,4.22,10.71,3.29
11417,14.0139944,55.809528,1387695,6188177.2,1,0.98,57080,919.22,30.62,479.49,22.11,220.56,15,75.08,8.75,63.8,8.07,148.12,12.29,83.92,9.25,109.08,10.55,18.38,4.33,12.92,3.63
11418,14.0140529,55.8094975,1387698.6,6188173.7,1,0.98,57085,933.72,30.82,491.99,22.37,206.07,14.48,74.88,8.73,58.54,7.72,142.01,12.02,80.36,9.04,103.83,10.28,17.75,4.25,13.79,3.75
11419,14.0141111,55.8094668,1387702.2,6188170.2,1,0.99,57090,935.19,30.71,502.5,22.51,185.11,13.66,71.74,8.5,48.69,7.01,128.06,11.36,81.28,9.05,104.86,10.28,16.41,4.07,13.55,3.7
11420,14.0141694,55.8094362,1387705.8,6188166.7,1,1,57095,936.37,30.61,511.2,22.62,170.92,13.08,69.82,8.36,40.17,6.34,117.68,10.85,86.27,9.29,109.61,10.47,15.86,3.98,13.06,3.61
11421,14.0142285,55.8094059,1387709.4,6188163.3,1,1,57100,948.01,30.82,517.97,22.78,174.74,13.23,72.62,8.53,38.13,6.18,120.62,10.99,94.65,9.74,115.61,10.76,17.28,4.16,13.11,3.62
11422,14.014289,55.8093766,1387713.1,6188159.9,1,0.99,57105,963.8,31.2,520.5,22.93,191.1,13.89,78.13,8.88,41.19,6.45,132.21,11.56,103.33,10.22,121.01,11.06,19.58,4.45,13.87,3.74
11423,14.0143515,55.8093488,1387716.9,6188156.7,1,0.98,57110,968.99,31.43,515.34,22.92,206.24,14.5,81.58,9.12,44.71,6.75,140.61,11.97,108.07,10.5,124.33,11.26,20.48,4.57,15.16,3.93
11424,14.0144166,55.809323,1387720.9,6188153.7,1,0.98,57115,952.14,31.24,500.64,22.65,209.03,14.64,79.25,9.01,44.91,6.78,136.52,11.83,105.75,10.41,124.52,11.3,18.29,4.33,16.76,4.15
11425,14.0144839,55.8092989,1387725.1,6188150.9,1,0.98,57120,920.02,30.71,483.18,22.25,202.6,14.41,72.96,8.65,42.7,6.62,124.28,11.29,99.46,10.1,122.82,11.22,14.29,3.83,18.05,4.3
11426,14.0145525,55.8092759,1387729.3,6188148.3,1,0.98,57125,885.47,30.04,472.59,21.95,194.88,14.09,66.4,8.23,40.58,6.43,112.81,10.72,94.35,9.81,121.27,11.12,10.77,3.31,18.31,4.32
11427,14.014622,55.8092538,1387733.6,6188145.7,1,0.99,57130,858.49,29.43,473.31,21.86,190.96,13.88,62.3,7.93,40.1,6.36,108.07,10.44,93.44,9.71,121.04,11.05,9.31,3.07,17.05,4.15
11428,14.0146929,55.8092332,1387738,6188143.3,1,1,57135,842.09,29.04,476.99,21.85,188.87,13.75,61.12,7.82,40.61,6.38,108.73,10.43,94.57,9.73,121.23,11.02,9.79,3.13,14.41,3.8
11429,14.0147657,55.8092149,1387742.5,6188141.1,1,1,57140,838.15,28.97,473.48,21.77,185.66,13.63,62.91,7.94,41.11,6.42,112.38,10.61,94.82,9.74,120.66,10.99,11.8,3.44,10.67,3.27
11430,14.0148403,55.8091992,1387747.1,6188139.3,1,0.99,57145,842.93,29.17,459.2,21.53,180.67,13.51,66.71,8.21,41.21,6.45,117.01,10.87,92.99,9.69,118.83,10.95,14.48,3.82,6.55,2.57
11431,14.0149162,55.8091853,1387751.8,6188137.6,1,0.98,57150,843.9,29.32,440.9,21.19,176.93,13.42,69.91,8.44,41.49,6.5,121.15,11.11,90.58,9.61,116.37,10.89,16.26,4.07,3.58,1.91
11432,14.0149927,55.8091724,1387756.6,6188136,1,0.98,57155,828.65,29.06,425.97,20.84,177.51,13.45,69.9,8.44,42.58,6.59,123.48,11.22,89.26,9.54,114.05,10.78,15.6,3.99,3.28,1.83
11433,14.0150693,55.80916,1387761.4,6188134.5,1,0.99,57160,800.25,28.45,416.97,20.54,181.2,13.54,66.71,8.21,44.3,6.69,123.34,11.17,89.32,9.5,112.78,10.68,13.11,3.64,5.63,2.39
11434,14.0151461,55.8091478,1387766.1,6188133,1,1,57165,774.69,27.85,412.42,20.32,183.17,13.54,62.59,7.92,45.83,6.77,120.66,10.99,89.91,9.49,113.61,10.67,11.11,3.34,9.37,3.06
11435,14.0152228,55.8091356,1387770.9,6188131.6,1,1,57170,766.09,27.61,410.94,20.22,179.5,13.36,59.71,7.71,46.48,6.8,115.82,10.74,90.3,9.48,117.15,10.8,11.57,3.39,13.23,3.63
11436,14.0152998,55.8091238,1387775.7,6188130.1,1,1.01,57175,773.61,27.73,412.68,20.26,172.76,13.11,59.6,7.7,46.6,6.81,112.01,10.55,90.52,9.49,121.14,10.97,13.55,3.67,16.13,4
11437,14.0153771,55.809113,1387780.5,6188128.8,1,1,57180,790.53,28.11,418.38,20.45,168.12,12.96,63.51,7.97,46.94,6.85,113.54,10.65,90.95,9.53,122.14,11.05,14.97,3.87,17.04,4.13
11438,14.0154551,55.8091038,1387785.4,6188127.6,1,0.99,57185,810.29,28.61,427.62,20.78,169.35,13.08,71.84,8.52,48.09,6.97,123.22,11.15,91.74,9.63,117.82,10.91,14.27,3.8,15.35,3.94
11439,14.0155335,55.8090956,1387790.3,6188126.6,1,0.98,57190,827.45,29.05,433.96,21.03,173.25,13.29,80.92,9.08,49.67,7.12,136.15,11.78,92.06,9.69,111.22,10.65,12.41,3.56,12.4,3.56
11440,14.0156119,55.8090874,1387795.2,6188125.6,1,0.98,57195,836.88,29.22,429.13,20.92,174.42,13.34,85.75,9.35,51.06,7.22,145.07,12.17,90.73,9.62,107.09,10.45,11.21,3.38,10.15,3.22
11441,14.0156901,55.8090787,1387800.1,6188124.5,1,0.99,57200,836.35,29.02,409.44,20.31,169.51,13.07,83.06,9.15,51.59,7.21,144.69,12.07,87.14,9.37,108.41,10.45,11.82,3.45,10,3.17
11442,14.0157683,55.8090697,1387804.9,6188123.3,1,1.01,57205,834,28.73,387.84,19.6,162.41,12.68,75.57,8.65,50.58,7.08,136.96,11.64,82.62,9.04,111.8,10.52,13.17,3.61,11.31,3.35
11443,14.0158464,55.8090608,1387809.8,6188122.2,1,1.02,57210,840.29,28.69,380.95,19.32,158.66,12.47,67.41,8.13,47.33,6.81,125.45,11.09,78.94,8.79,112.48,10.5,13.7,3.66,13.01,3.57
11444,14.0159246,55.8090523,1387814.7,6188121.1,1,1.02,57215,859.13,29.04,396.79,19.74,161.62,12.6,61.61,7.78,42.2,6.44,113.82,10.57,77.61,8.73,108.09,10.3,12.64,3.52,14.27,3.74
11445,14.016003,55.8090442,1387819.6,6188120.1,1,1.01,57220,878.3,29.51,422.06,20.45,169.31,12.95,58.52,7.62,38.17,6.15,105.95,10.25,79.54,8.88,102.39,10.07,11.27,3.34,14.94,3.85
11446,14.0160815,55.8090362,1387824.5,6188119.1,1,1,57225,883.15,29.75,440.28,21,178.92,13.39,58.13,7.63,38.59,6.22,105.74,10.29,85.54,9.26,100.01,10.01,11.15,3.34,14.95,3.87
11447,14.0161601,55.8090283,1387829.4,6188118.1,1,0.99,57230,867.41,29.57,442.35,21.11,187.83,13.76,59.89,7.77,44.48,6.7,113.88,10.71,94.78,9.77,103.3,10.2,12.91,3.61,14.3,3.8
11448,14.0162385,55.8090199,1387834.3,6188117,1,0.99,57235,843.6,29.14,435.81,20.95,193.8,13.97,62.12,7.91,51.66,7.21,123.82,11.16,102.8,10.17,109.45,10.5,15.1,3.9,13.15,3.64
11449,14.0163164,55.8090103,1387839.1,6188115.8,1,1,57240,826.76,28.71,430.44,20.72,194.65,13.93,62.98,7.93,55.21,7.42,128.06,11.3,104.64,10.22,114.93,10.71,16,3.99,11.67,3.41
11450,14.0163938,55.8089995,1387843.9,6188114.5,1,1.02,57245,824.83,28.45,431.83,20.58,189.9,13.65,61.74,7.78,52.63,7.19,123,10.99,98.43,9.83,117.53,10.74,14.92,3.83,10.07,3.14
11451,14.0164709,55.8089881,1387848.7,6188113.1,1,1.03,57250,830.31,28.33,436.48,20.54,182.79,13.29,60.03,7.62,46.54,6.71,113.52,10.48,88.92,9.27,117.91,10.68,13.51,3.61,8.6,2.88
11452,14.016548,55.8089768,1387853.5,6188111.7,1,1.04,57255,833.72,28.32,439.73,20.56,177.03,13.05,59.77,7.58,40.26,6.22,105.57,10.08,81.72,8.86,117.11,10.61,13.71,3.63,7.52,2.69
11453,14.0166254,55.808966,1387858.4,6188110.4,1,1.03,57260,829.82,28.37,438.75,20.63,174.91,13.02,61.77,7.74,36.03,5.91,102.78,9.98,80.06,8.81,115.93,10.6,16.25,3.97,6.99,2.6
11454,14.0167027,55.8089552,1387863.2,6188109.1,1,1.01,57265,822.94,28.48,434.94,20.71,175.48,13.15,64.2,7.95,33.74,5.77,103.47,10.1,81.87,8.98,114.75,10.64,19.1,4.34,6.88,2.6
11455,14.0167797,55.8089437,1387868,6188107.7,1,1,57270,818.73,28.65,430.27,20.77,177.33,13.33,64.91,8.07,32.96,5.75,105.27,10.27,84.33,9.19,113.89,10.69,19.89,4.47,7.04,2.66
11456,14.0168563,55.8089311,1387872.7,6188106.1,1,0.99,57275,821.44,28.87,426.48,20.8,179.36,13.49,62.92,7.99,33.35,5.82,106.69,10.4,85.52,9.31,113.46,10.73,17.43,4.21,7.34,2.73
11457,14.0169324,55.8089177,1387877.5,6188104.5,1,0.98,57280,831.8,29.13,424.84,20.82,181.22,13.6,60.2,7.84,34.94,5.97,108.61,10.53,85.76,9.36,113.06,10.74,13.47,3.71,7.73,2.81
11458,14.0170085,55.8089042,1387882.2,6188102.9,1,0.98,57285,850,29.45,426.53,20.86,182.65,13.65,59.18,7.77,37.76,6.21,112.24,10.7,85.71,9.35,112.24,10.7,10.2,3.23,8.16,2.89
11459,14.0170846,55.8088908,1387886.9,6188101.3,1,0.99,57290,874.5,29.79,431.84,20.93,183.54,13.65,61.57,7.9,41.74,6.51,118.33,10.96,86.15,9.35,110.8,10.6,9.28,3.07,8.58,2.95
11460,14.0171608,55.8088776,1387891.7,6188099.7,1,0.99,57295,896.71,30.05,437.5,20.99,184.36,13.63,66.22,8.17,46.22,6.82,125.76,11.25,88.36,9.43,109.6,10.51,10.16,3.2,8.89,2.99
11461,14.0172373,55.8088648,1387896.4,6188098.1,1,1,57300,906.33,30.12,439.34,20.97,185.69,13.63,71.27,8.44,50.4,7.1,132.96,11.53,93.74,9.68,109.77,10.48,11.75,3.43,9.01,3
11462,14.0173139,55.8088523,1387901.2,6188096.6,1,1,57305,896.07,29.91,434.22,20.82,188.03,13.7,75.03,8.66,53.56,7.31,138.45,11.76,103.15,10.15,112.12,10.58,13.08,3.61,8.87,2.98
11463,14.0173903,55.8088393,1387906,6188095.1,1,1,57310,878.64,29.63,425.55,20.62,191.09,13.82,76.83,8.76,55.27,7.43,141.27,11.88,113.92,10.67,115.47,10.74,14.03,3.74,8.72,2.95
11464,14.0174658,55.8088249,1387910.6,6188093.3,1,1,57315,874.79,29.58,419.41,20.48,194.3,13.94,76.43,8.74,55.27,7.44,140.69,11.86,121.97,11.04,117.81,10.86,14.82,3.85,8.88,2.98
11465,14.0175396,55.8088082,1387915.2,6188091.4,1,1,57320,901.6,30,421.06,20.5,197.07,14.03,73.72,8.58,53.41,7.3,136.22,11.66,123.68,11.11,117.51,10.83,15.65,3.95,9.64,3.1
11466,14.0176124,55.8087898,1387919.7,6188089.2,1,1,57325,946.3,30.69,429.01,20.67,198.77,14.07,69.74,8.33,50.49,7.09,129.33,11.35,119.36,10.9,115.91,10.74,16.57,4.06,10.76,3.27
11467,14.0176847,55.8087709,1387924.2,6188087,1,1,57330,981.54,31.28,438.53,20.91,198.73,14.08,66.09,8.12,47.79,6.9,122.43,11.05,111.23,10.53,115.83,10.75,17.55,4.18,11.74,3.42
11468,14.0177576,55.8087526,1387928.7,6188084.8,1,0.99,57335,981.43,31.43,445.08,21.17,196.39,14.06,64.31,8.05,46.52,6.84,117.83,10.89,101.5,10.11,119.86,10.98,18.56,4.32,12.11,3.49
11469,14.017831,55.808735,1387933.3,6188082.7,1,0.98,57340,946.84,31.11,448.47,21.41,192.27,14.02,64.73,8.14,46.54,6.9,116.06,10.89,92.08,9.7,127.1,11.4,19.53,4.47,11.81,3.47
11470,14.0179044,55.8087175,1387937.8,6188080.7,1,0.96,57345,901.75,30.58,452.17,21.65,187.91,13.96,66.7,8.32,46.57,6.95,116.1,10.97,84.6,9.37,133.55,11.77,20.36,4.6,11.08,3.39
11471,14.0179774,55.8086995,1387942.4,6188078.5,1,0.96,57350,870.74,30.11,459.8,21.88,184.84,13.87,69.51,8.51,45.32,6.87,116.88,11.03,80.67,9.17,135.16,11.86,20.95,4.67,10.19,3.26
11472,14.0180497,55.8086805,1387946.8,6188076.3,1,0.97,57355,866.45,29.9,471.71,22.06,183.94,13.78,72.42,8.65,42.64,6.63,117.88,11.03,81.06,9.15,130.35,11.6,21.15,4.67,9.46,3.12
11473,14.0181211,55.8086606,1387951.2,6188074,1,0.98,57360,878.67,29.88,482.11,22.13,184.77,13.7,74.57,8.7,40.62,6.42,119.57,11.02,84.93,9.29,122.29,11.15,20.67,4.58,9.23,3.06
11474,14.0181919,55.8086399,1387955.6,6188071.6,1,1,57365,894.6,29.93,484.49,22.02,186.74,13.67,75.08,8.67,41.61,6.45,122.57,11.08,91.22,9.56,114.64,10.71,19.23,4.39,9.87,3.14
11475,14.0182622,55.8086187,1387960,6188069.1,1,1.01,57370,903.4,29.96,474.25,21.71,189.31,13.71,73.39,8.54,47.2,6.85,127.17,11.24,98.78,9.91,110.55,10.48,16.7,4.07,11.61,3.4
11476,14.0183322,55.8085971,1387964.3,6188066.6,1,1.01,57375,905.05,29.97,457.16,21.3,192.07,13.81,70.59,8.37,54.79,7.37,131.96,11.44,105.83,10.25,110.05,10.45,13.95,3.72,14.08,3.74
11477,14.018402,55.8085755,1387968.6,6188064.1,1,1,57380,903.21,30,442.59,21,194.69,13.93,68.37,8.25,60.32,7.75,134.91,11.59,110.34,10.48,112.08,10.57,12.15,3.48,16.68,4.08
11478,14.0184719,55.8085539,1387972.9,6188061.5,1,1,57385,901.5,30.07,439.7,21,196.83,14.05,68.35,8.28,59.87,7.75,134.1,11.6,110.36,10.52,115.61,10.77,12.44,3.53,18.81,4.34
11479,14.0185421,55.8085326,1387977.3,6188059,1,0.99,57390,901.46,30.19,450.25,21.34,198.36,14.16,70.86,8.46,53.3,7.34,129.95,11.46,105.91,10.35,119.46,10.99,14.71,3.86,20.1,4.51
11480,14.0186124,55.8085113,1387981.6,6188056.6,1,0.98,57395,902.06,30.3,467.04,21.8,199.36,14.24,74.61,8.71,45.08,6.77,125.81,11.32,99.41,10.06,122.26,11.15,17.29,4.19,20.39,4.56
11481,14.0186828,55.8084902,1387986,6188054.1,1,0.98,57400,902.13,30.34,482.29,22.18,199.95,14.28,78.21,8.93,39.98,6.39,125.18,11.3,93.43,9.76,122.64,11.19,18.42,4.34,19.57,4.47
11482,14.0187531,55.808469,1387990.3,6188051.6,1,0.98,57405,900.74,30.28,489.46,22.32,200.29,14.28,80.44,9.05,41.74,6.52,130.63,11.53,90.22,9.58,119.66,11.03,16.77,4.13,17.61,4.23
11483,14.0188233,55.8084478,1387994.7,6188049.2,1,0.99,57410,898.5,30.14,488.98,22.23,200.85,14.25,80.97,9.05,48.22,6.98,139.31,11.87,90.23,9.55,114.93,10.78,13.5,3.69,14.99,3.89
11484,14.0188936,55.8084267,1387999,6188046.7,1,1,57415,896.57,30,483.78,22.04,202.25,14.25,79.8,8.95,55.16,7.44,146.46,12.13,93.26,9.68,110.97,10.55,10.65,3.27,12.4,3.53
11485,14.018964,55.8084056,1388003.4,6188044.2,1,1,57420,896.05,29.92,476.8,21.82,205.05,14.31,76.93,8.77,58.36,7.63,147.34,12.13,99.1,9.95,110.27,10.49,10.25,3.2,10.53,3.24
11486,14.0190346,55.8083847,1388007.7,6188041.8,1,1,57425,896.84,29.91,470.1,21.65,208.59,14.42,72.75,8.52,56.08,7.48,140.47,11.84,106.47,10.31,113.45,10.64,12.82,3.58,9.73,3.12
11487,14.0191051,55.8083637,1388012.1,6188039.3,1,1,57430,896.76,29.92,464.26,21.53,210.13,14.48,68.28,8.26,50.72,7.12,129.8,11.38,112.38,10.59,118.14,10.86,16.41,4.05,9.86,3.14
11488,14.0191754,55.8083424,1388016.4,6188036.9,1,1,57435,893.43,29.89,459.77,21.44,206.74,14.38,64.6,8.04,45.04,6.71,119.72,10.94,113.67,10.66,121.65,11.03,18.84,4.34,10.73,3.27
11489,14.0192454,55.8083209,1388020.8,6188034.4,1,1,57440,885.05,29.76,456.95,21.38,196.23,14.01,62.66,7.92,41.52,6.45,114.18,10.69,107.82,10.39,121.64,11.03,18.23,4.27,12.1,3.48
11490,14.0193154,55.8082994,1388025.1,6188031.8,1,1,57445,874.15,29.58,454.84,21.33,182.46,13.51,62.25,7.89,40.44,6.36,113.1,10.64,97.6,9.88,118.57,10.89,15.26,3.91,13.59,3.69
11491,14.0193857,55.8082783,1388029.4,6188029.4,1,1,57450,865.37,29.42,451.91,21.26,172.19,13.12,62.63,7.92,40.97,6.4,114.48,10.7,88.27,9.4,114.2,10.69,11.81,3.44,14.7,3.83
11492,14.0194569,55.8082581,1388033.8,6188027,1,1,57455,863.35,29.38,446.62,21.13,172.16,13.12,63.06,7.94,42.31,6.5,116.33,10.79,85.09,9.22,110.31,10.5,9.78,3.13,14.96,3.87
11493,14.0195289,55.8082388,1388038.3,6188024.8,1,1,57460,869.3,29.48,438.41,20.94,184.55,13.58,63.12,7.94,43.69,6.61,117.26,10.83,90.15,9.49,107.94,10.39,10.22,3.2,14.22,3.77
11494,14.0196013,55.80822,1388042.8,6188022.5,1,1,57465,876.99,29.61,428.9,20.71,201.65,14.2,63.19,7.95,44.55,6.67,117.23,10.83,98.56,9.93,106.55,10.32,12.38,3.52,13.05,3.61
11495,14.0196735,55.8082009,1388047.2,6188020.3,1,1,57470,879.21,29.65,419.99,20.49,214.48,14.64,63.73,7.98,44.31,6.66,116.35,10.79,104.55,10.22,105.37,10.26,15.26,3.91,12.12,3.48
11496,14.0197448,55.8081809,1388051.7,6188018,1,1,57475,869.85,29.49,413.46,20.33,215.1,14.67,65.09,8.07,42.55,6.52,114.78,10.71,103.08,10.15,103.68,10.18,17.91,4.23,12.03,3.47
11497,14.0198154,55.80816,1388056,6188015.5,1,1,57480,852.71,29.2,410.22,20.26,205.36,14.33,66.83,8.18,40.02,6.33,112.97,10.63,95.73,9.79,101.25,10.06,19.77,4.45,12.77,3.57
11498,14.0198855,55.8081386,1388060.4,6188013,1,1,57485,836.78,28.93,410.69,20.27,192.21,13.87,68.03,8.25,38.13,6.18,111.51,10.56,87.61,9.36,98.07,9.9,20.49,4.53,13.96,3.74
11499,14.0199553,55.8081169,1388064.7,6188010.5,1,1,57490,831.1,28.83,415.28,20.38,182.7,13.52,67.8,8.23,38.25,6.18,111,10.54,83.82,9.16,94.15,9.7,19.71,4.44,15.25,3.91
11500,14.0200252,55.8080952,1388069,6188008,1,1,57495,839.7,28.97,423.26,20.57,180.82,13.44,66.03,8.12,40.97,6.4,111.97,10.58,86.81,9.32,90.07,9.49,17.44,4.17,16.34,4.04
11501,14.0200954,55.8080739,1388073.3,6188005.5,1,1,57500,855.47,29.24,431.35,20.76,183.96,13.56,64.43,8.02,45.02,6.71,114.74,10.71,93.05,9.64,87.72,9.36,14.48,3.8,17.02,4.12
11502,14.0201661,55.8080532,1388077.7,6188003.1,1,1,57505,869.82,29.49,435.92,20.88,188.62,13.73,64.93,8.06,48.92,6.99,119.64,10.94,98.23,9.91,89.15,9.44,11.75,3.43,17.14,4.14
11503,14.0202375,55.8080332,1388082.1,6188000.7,1,1,57510,874.78,29.59,433.71,20.83,191.5,13.84,69.22,8.32,51.25,7.16,126.84,11.27,98.32,9.92,96.16,9.81,10.1,3.18,16.52,4.07
11504,14.0203096,55.808014,1388086.6,6187998.5,1,1,57515,870.22,29.53,426.24,20.66,192.1,13.87,75.94,8.72,51.78,7.2,134.69,11.62,93.21,9.66,107.2,10.36,9.49,3.08,15.34,3.92
